,Date,Open,High,Low,Close,Volume
935,20250207  15:20:00,50191.5,50193.5,50155.5,50176.5,0
936,20250207  15:22:00,50178.0,50180.5,50164.5,50176.0,0
937,20250207  15:24:00,50176.5,50196.5,50165.5,50191.5,0
938,20250207  15:26:00,50190.5,50242.5,50189.5,50234.0,0
939,20250207  15:28:00,50244.0,50248.5,50181.5,50204.5,0
940,20250210  09:15:00,50139.0,50139.0,49986.5,50013.0,0
941,20250210  09:16:00,50003.5,50034.0,49989.5,49993.0,0
942,20250210  09:18:00,49993.5,50040.0,49976.0,50039.5,0
943,20250210  09:20:00,50040.0,50044.0,50000.0,50024.0,0
944,20250210  09:22:00,50019.5,50082.0,50017.0,50082.0,0
945,20250210  09:24:00,50082.5,50111.5,50060.5,50063.5,0
946,20250210  09:26:00,50062.0,50089.5,50057.5,50070.5,0
947,20250210  09:28:00,50071.0,50119.0,50054.5,50111.5,0
948,20250210  09:30:00,50110.5,50131.0,50000.5,50002.5,0
949,20250210  09:32:00,50002.0,50018.0,49967.5,50001.5,0
950,20250210  09:34:00,50002.5,50037.5,49995.5,50006.5,0
951,20250210  09:36:00,50011.5,50030.0,49997.5,50016.0,0
952,20250210  09:38:00,50016.5,50019.5,49995.0,50006.0,0
953,20250210  09:40:00,50003.0,50017.5,49988.5,49993.5,0
954,20250210  09:42:00,49992.0,49992.0,49932.5,49932.5,0
955,20250210  09:44:00,49936.5,49936.5,49887.5,49898.5,0
956,20250210  09:46:00,49900.5,49924.5,49892.5,49913.5,0
957,20250210  09:48:00,49920.5,49955.5,49911.0,49955.0,0
958,20250210  09:50:00,49953.0,49991.0,49910.0,49938.0,0
959,20250210  09:52:00,49943.5,49987.0,49938.5,49984.0,0
960,20250210  09:54:00,49983.5,49991.0,49961.0,49962.5,0
961,20250210  09:56:00,49961.5,49999.0,49946.0,49974.0,0
962,20250210  09:58:00,49975.0,49981.0,49941.0,49944.5,0
963,20250210  10:00:00,49948.5,49979.5,49941.0,49973.5,0
964,20250210  10:02:00,49972.0,49988.0,49962.5,49970.5,0
965,20250210  10:04:00,49966.0,49972.0,49908.0,49947.0,0
966,20250210  10:06:00,49946.5,49962.0,49898.0,49898.0,0
967,20250210  10:08:00,49897.0,49915.0,49854.5,49864.0,0
968,20250210  10:10:00,49860.0,49860.5,49795.5,49816.0,0
969,20250210  10:12:00,49814.0,49814.5,49769.5,49774.5,0
970,20250210  10:14:00,49774.5,49796.5,49725.5,49726.5,0
971,20250210  10:16:00,49725.5,49753.5,49717.5,49752.0,0
972,20250210  10:18:00,49753.0,49792.5,49750.0,49792.5,0
973,20250210  10:20:00,49790.5,49793.5,49766.0,49774.5,0
974,20250210  10:22:00,49774.5,49801.0,49759.5,49798.5,0
975,20250210  10:24:00,49801.5,49808.0,49771.5,49790.5,0
976,20250210  10:26:00,49791.0,49793.0,49768.5,49773.0,0
977,20250210  10:28:00,49771.5,49799.0,49762.0,49782.0,0
978,20250210  10:30:00,49780.5,49791.0,49771.0,49788.5,0
979,20250210  10:32:00,49787.5,49796.0,49777.0,49785.0,0
980,20250210  10:34:00,49784.5,49787.5,49743.0,49743.5,0
981,20250210  10:36:00,49747.5,49820.0,49741.0,49804.5,0
982,20250210  10:38:00,49806.5,49821.5,49794.5,49817.0,0
983,20250210  10:40:00,49816.5,49825.5,49813.0,49824.5,0
984,20250210  10:42:00,49823.0,49834.0,49759.5,49764.5,0
985,20250210  10:44:00,49760.0,49799.5,49760.0,49772.0,0
986,20250210  10:46:00,49773.0,49781.0,49710.0,49711.0,0
987,20250210  10:48:00,49709.5,49747.5,49703.5,49739.5,0
988,20250210  10:50:00,49742.0,49761.0,49740.5,49760.0,0
989,20250210  10:52:00,49760.5,49800.5,49760.0,49776.5,0
990,20250210  10:54:00,49777.0,49827.5,49775.0,49800.5,0
991,20250210  10:56:00,49800.0,49806.5,49789.0,49804.5,0
992,20250210  10:58:00,49803.5,49824.5,49801.0,49811.5,0
993,20250210  11:00:00,49813.5,49836.0,49812.5,49834.0,0
994,20250210  11:02:00,49831.0,49837.0,49804.0,49824.5,0
995,20250210  11:04:00,49824.5,49858.0,49822.5,49834.0,0
996,20250210  11:06:00,49836.0,49856.0,49832.5,49851.5,0
997,20250210  11:08:00,49849.5,49867.5,49846.0,49850.5,0
998,20250210  11:10:00,49850.5,49850.5,49814.5,49823.0,0
999,20250210  11:12:00,49824.0,49838.0,49809.5,49817.0,0
1000,20250210  11:14:00,49819.5,49858.0,49818.5,49824.0,0
1001,20250210  11:16:00,49825.0,49847.5,49823.5,49837.0,0
1002,20250210  11:18:00,49836.5,49842.0,49818.0,49835.0,0
1003,20250210  11:20:00,49833.0,49836.0,49815.5,49828.5,0
1004,20250210  11:22:00,49828.0,49846.0,49803.0,49820.5,0
1005,20250210  11:24:00,49818.5,49844.0,49818.0,49828.0,0
1006,20250210  11:26:00,49827.5,49844.5,49802.5,49842.5,0
1007,20250210  11:28:00,49842.5,49844.0,49819.0,49820.5,0
1008,20250210  11:30:00,49820.0,49822.5,49789.5,49816.0,0
1009,20250210  11:32:00,49815.5,49823.5,49802.5,49822.0,0
1010,20250210  11:34:00,49821.0,49875.0,49819.5,49854.0,0
1011,20250210  11:36:00,49854.5,49882.0,49852.0,49864.5,0
1012,20250210  11:38:00,49867.5,49881.5,49857.5,49859.0,0
1013,20250210  11:40:00,49858.5,49868.5,49841.5,49846.5,0
1014,20250210  11:42:00,49846.0,49861.0,49836.0,49854.5,0
1015,20250210  11:44:00,49854.0,49896.0,49850.5,49883.0,0
1016,20250210  11:46:00,49882.0,49882.0,49863.5,49868.0,0
1017,20250210  11:48:00,49867.5,49871.5,49850.5,49855.5,0
1018,20250210  11:50:00,49855.0,49861.5,49843.0,49856.5,0
1019,20250210  11:52:00,49855.0,49893.5,49843.0,49884.5,0
1020,20250210  11:54:00,49884.5,49891.5,49867.0,49891.0,0
1021,20250210  11:56:00,49891.0,49892.0,49843.0,49849.5,0
1022,20250210  11:58:00,49847.0,49854.5,49815.5,49820.0,0
1023,20250210  12:00:00,49819.0,49834.5,49771.5,49775.5,0
1024,20250210  12:02:00,49776.0,49791.5,49760.0,49778.5,0
1025,20250210  12:04:00,49775.0,49795.5,49773.0,49783.0,0
1026,20250210  12:06:00,49783.5,49813.5,49778.5,49809.0,0
1027,20250210  12:08:00,49807.5,49817.5,49795.0,49797.0,0
1028,20250210  12:10:00,49799.0,49826.5,49792.0,49814.0,0
1029,20250210  12:12:00,49812.0,49819.5,49788.5,49802.0,0
1030,20250210  12:14:00,49800.5,49835.0,49794.0,49816.5,0
1031,20250210  12:16:00,49815.5,49827.5,49804.5,49817.5,0
1032,20250210  12:18:00,49817.5,49823.0,49785.0,49789.0,0
1033,20250210  12:20:00,49787.5,49840.5,49779.0,49823.5,0
1034,20250210  12:22:00,49824.5,49850.0,49820.0,49845.5,0
1035,20250210  12:24:00,49844.5,49859.0,49835.0,49844.0,0
1036,20250210  12:26:00,49846.0,49882.5,49841.5,49873.0,0
1037,20250210  12:28:00,49871.5,49890.0,49871.0,49883.5,0
1038,20250210  12:30:00,49884.0,49895.0,49869.5,49889.0,0
1039,20250210  12:32:00,49885.5,49894.5,49865.5,49873.0,0
1040,20250210  12:34:00,49872.0,49872.5,49838.5,49848.0,0
1041,20250210  12:36:00,49846.5,49863.0,49823.0,49833.5,0
1042,20250210  12:38:00,49831.5,49856.5,49815.5,49851.5,0
1043,20250210  12:40:00,49852.0,49863.5,49839.5,49840.0,0
1044,20250210  12:42:00,49837.5,49842.0,49819.0,49840.5,0
1045,20250210  12:44:00,49839.0,49872.5,49834.0,49859.5,0
1046,20250210  12:46:00,49858.0,49862.5,49843.0,49860.0,0
1047,20250210  12:48:00,49861.5,49875.5,49857.5,49862.0,0
1048,20250210  12:50:00,49862.0,49873.0,49834.5,49835.0,0
1049,20250210  12:52:00,49834.5,49842.0,49822.0,49832.0,0
1050,20250210  12:54:00,49832.0,49844.0,49825.0,49835.0,0
1051,20250210  12:56:00,49835.0,49850.0,49809.5,49811.0,0
1052,20250210  12:58:00,49810.5,49831.5,49808.0,49813.5,0
1053,20250210  13:00:00,49814.5,49839.0,49806.5,49819.0,0
1054,20250210  13:02:00,49818.0,49831.0,49808.5,49824.5,0
1055,20250210  13:04:00,49823.5,49824.0,49802.0,49804.0,0
1056,20250210  13:06:00,49803.5,49839.0,49801.0,49828.0,0
1057,20250210  13:08:00,49827.5,49847.0,49822.0,49824.5,0
1058,20250210  13:10:00,49824.5,49841.0,49822.5,49831.5,0
1059,20250210  13:12:00,49834.0,49839.5,49825.0,49837.0,0
1060,20250210  13:14:00,49841.0,49844.5,49823.5,49841.0,0
1061,20250210  13:16:00,49837.0,49840.5,49802.5,49807.0,0
1062,20250210  13:18:00,49809.0,49824.5,49802.0,49814.0,0
1063,20250210  13:20:00,49817.0,49829.5,49807.0,49824.5,0
1064,20250210  13:22:00,49826.0,49844.0,49822.0,49830.5,0
1065,20250210  13:24:00,49830.0,49830.5,49791.0,49815.5,0
1066,20250210  13:26:00,49815.5,49847.0,49815.5,49842.5,0
1067,20250210  13:28:00,49844.0,49864.5,49839.5,49855.0,0
1068,20250210  13:30:00,49856.5,49872.5,49843.0,49862.5,0
1069,20250210  13:32:00,49864.5,49865.0,49843.0,49852.5,0
1070,20250210  13:34:00,49853.5,49858.0,49814.5,49843.5,0
1071,20250210  13:36:00,49844.0,49870.0,49840.5,49863.0,0
1072,20250210  13:38:00,49863.5,49876.0,49850.5,49871.5,0
1073,20250210  13:40:00,49872.5,49883.0,49853.0,49870.0,0
1074,20250210  13:42:00,49861.0,49878.0,49854.5,49867.5,0
1075,20250210  13:44:00,49867.5,49906.0,49866.0,49890.5,0
1076,20250210  13:46:00,49890.0,49900.5,49879.5,49888.0,0
1077,20250210  13:48:00,49896.5,49931.5,49891.5,49900.5,0
1078,20250210  13:50:00,49901.0,49961.0,49898.0,49952.5,0
1079,20250210  13:52:00,49953.5,49954.5,49918.0,49924.0,0
1080,20250210  13:54:00,49919.5,49930.0,49896.0,49897.0,0
1081,20250210  13:56:00,49899.0,49924.5,49890.5,49915.5,0
1082,20250210  13:58:00,49915.0,49932.0,49908.5,49928.0,0
1083,20250210  14:00:00,49926.5,49932.5,49911.5,49923.0,0
1084,20250210  14:02:00,49922.0,49923.0,49886.5,49901.0,0
1085,20250210  14:04:00,49899.5,49900.0,49852.5,49868.0,0
1086,20250210  14:06:00,49862.0,49887.5,49859.5,49866.5,0
1087,20250210  14:08:00,49865.5,49881.5,49851.0,49864.0,0
1088,20250210  14:10:00,49865.5,49877.0,49859.0,49867.0,0
1089,20250210  14:12:00,49862.0,49867.0,49843.5,49844.5,0
1090,20250210  14:14:00,49841.5,49847.0,49822.5,49838.0,0
1091,20250210  14:16:00,49842.0,49856.0,49836.0,49841.0,0
1092,20250210  14:18:00,49838.0,49854.5,49828.5,49831.5,0
1093,20250210  14:20:00,49829.5,49842.5,49826.5,49834.0,0
1094,20250210  14:22:00,49830.5,49836.5,49808.0,49810.0,0
1095,20250210  14:24:00,49807.0,49853.5,49806.5,49847.5,0
1096,20250210  14:26:00,49844.0,49867.0,49840.0,49855.5,0
1097,20250210  14:28:00,49855.0,49872.0,49843.5,49866.0,0
1098,20250210  14:30:00,49864.0,49894.0,49862.0,49878.0,0
1099,20250210  14:32:00,49877.0,49889.0,49865.0,49882.0,0
1100,20250210  14:34:00,49882.0,49900.0,49871.0,49894.0,0
1101,20250210  14:36:00,49890.5,49896.5,49879.0,49893.0,0
1102,20250210  14:38:00,49891.0,49919.5,49888.0,49915.0,0
1103,20250210  14:40:00,49915.0,49961.0,49912.5,49926.5,0
1104,20250210  14:42:00,49927.5,49952.0,49926.0,49931.5,0
1105,20250210  14:44:00,49931.5,49943.0,49921.0,49926.0,0
1106,20250210  14:46:00,49926.5,49938.0,49903.0,49930.0,0
1107,20250210  14:48:00,49936.0,49962.0,49924.5,49937.5,0
1108,20250210  14:50:00,49936.0,49990.0,49933.5,49976.0,0
1109,20250210  14:52:00,49979.0,49984.5,49963.0,49969.5,0
1110,20250210  14:54:00,49970.5,50005.0,49966.5,49979.0,0
1111,20250210  14:56:00,49982.0,50008.0,49961.5,49990.0,0
1112,20250210  14:58:00,49991.0,50023.0,49986.0,50022.5,0
1113,20250210  15:00:00,50024.5,50049.5,49959.5,50003.5,0
1114,20250210  15:02:00,50007.0,50009.0,49978.5,49995.5,0
1115,20250210  15:04:00,49996.0,50001.5,49975.5,49984.0,0
1116,20250210  15:06:00,49986.0,49987.0,49949.5,49966.5,0
1117,20250210  15:08:00,49971.0,49994.5,49962.0,49993.5,0
1118,20250210  15:10:00,49995.0,50024.0,49992.5,50007.5,0
1119,20250210  15:12:00,50009.5,50017.5,49994.0,49995.0,0
1120,20250210  15:14:00,49994.5,50014.0,49970.0,49976.0,0
1121,20250210  15:16:00,49975.5,49982.5,49963.5,49978.0,0
1122,20250210  15:18:00,49979.5,49991.0,49977.5,49989.5,0
1123,20250210  15:20:00,49987.0,49990.5,49975.0,49976.5,0
1124,20250210  15:22:00,49977.5,49984.0,49970.5,49976.5,0
1125,20250210  15:24:00,49977.5,49980.0,49964.0,49979.5,0
1126,20250210  15:26:00,49980.0,49980.5,49964.5,49967.0,0
1127,20250210  15:28:00,49973.0,49977.5,49951.5,49968.5,0
1128,20250211  09:15:00,49820.0,49893.0,49819.5,49847.0,0
1129,20250211  09:16:00,49845.5,49847.5,49770.5,49836.5,0
1130,20250211  09:18:00,49836.0,49843.0,49780.5,49807.5,0
1131,20250211  09:20:00,49810.5,49812.0,49740.0,49742.0,0
1132,20250211  09:22:00,49742.5,49773.0,49741.0,49758.0,0
1133,20250211  09:24:00,49756.5,49756.5,49716.0,49723.0,0
1134,20250211  09:26:00,49723.5,49744.0,49702.0,49720.0,0
1135,20250211  09:28:00,49718.5,49749.5,49708.5,49734.5,0
1136,20250211  09:30:00,49733.5,49736.5,49680.5,49687.5,0
1137,20250211  09:32:00,49685.0,49709.5,49629.0,49641.5,0
1138,20250211  09:34:00,49638.0,49650.5,49617.0,49641.0,0
1139,20250211  09:36:00,49640.0,49700.0,49639.5,49687.0,0
1140,20250211  09:38:00,49684.5,49702.5,49674.5,49676.0,0
1141,20250211  09:40:00,49672.5,49713.5,49660.0,49692.0,0
1142,20250211  09:42:00,49686.5,49711.5,49668.0,49705.0,0
1143,20250211  09:44:00,49707.0,49717.5,49678.0,49678.5,0
1144,20250211  09:46:00,49667.5,49667.5,49577.0,49578.0,0
1145,20250211  09:48:00,49570.5,49581.0,49553.0,49564.0,0
1146,20250211  09:50:00,49561.0,49583.0,49535.5,49570.0,0
1147,20250211  09:52:00,49572.5,49583.5,49560.5,49579.0,0
1148,20250211  09:54:00,49578.5,49586.0,49547.0,49557.5,0
1149,20250211  09:56:00,49556.0,49577.5,49549.0,49566.5,0
1150,20250211  09:58:00,49567.0,49601.5,49552.0,49594.0,0
1151,20250211  10:00:00,49595.0,49602.5,49560.5,49569.5,0
1152,20250211  10:02:00,49565.0,49592.5,49551.0,49585.5,0
1153,20250211  10:04:00,49590.5,49604.0,49559.5,49567.0,0
1154,20250211  10:06:00,49568.0,49604.5,49560.5,49591.5,0
1155,20250211  10:08:00,49590.5,49606.5,49566.0,49571.0,0
1156,20250211  10:10:00,49570.5,49583.5,49550.0,49554.0,0
1157,20250211  10:12:00,49553.5,49573.5,49536.0,49562.5,0
1158,20250211  10:14:00,49565.5,49601.0,49559.5,49596.0,0
1159,20250211  10:16:00,49600.0,49605.0,49571.0,49580.5,0
1160,20250211  10:18:00,49579.0,49600.5,49575.5,49591.0,0
1161,20250211  10:20:00,49590.0,49604.0,49569.5,49596.5,0
1162,20250211  10:22:00,49594.5,49640.0,49594.5,49625.0,0
1163,20250211  10:24:00,49629.5,49635.0,49601.5,49609.5,0
1164,20250211  10:26:00,49610.0,49663.5,49601.0,49641.5,0
1165,20250211  10:28:00,49644.0,49650.5,49623.5,49627.0,0
1166,20250211  10:30:00,49630.0,49635.5,49582.5,49593.0,0
1167,20250211  10:32:00,49593.5,49604.0,49565.0,49570.0,0
1168,20250211  10:34:00,49568.0,49577.0,49544.0,49544.0,0
1169,20250211  10:36:00,49547.5,49559.5,49531.5,49531.5,0
1170,20250211  10:38:00,49530.5,49532.5,49504.0,49520.5,0
1171,20250211  10:40:00,49522.5,49529.0,49505.0,49528.5,0
1172,20250211  10:42:00,49528.0,49537.0,49491.5,49496.0,0
1173,20250211  10:44:00,49496.5,49506.5,49478.0,49498.5,0
1174,20250211  10:46:00,49498.5,49504.0,49479.0,49498.5,0
1175,20250211  10:48:00,49495.0,49517.0,49489.5,49517.0,0
1176,20250211  10:50:00,49516.5,49554.5,49509.5,49553.0,0
1177,20250211  10:52:00,49548.0,49558.0,49531.0,49537.5,0
1178,20250211  10:54:00,49538.0,49550.0,49529.5,49540.5,0
1179,20250211  10:56:00,49538.5,49559.5,49534.5,49554.5,0
1180,20250211  10:58:00,49553.5,49567.0,49550.0,49562.5,0
1181,20250211  11:00:00,49562.5,49573.0,49546.0,49552.0,0
1182,20250211  11:02:00,49551.0,49577.0,49550.0,49558.0,0
1183,20250211  11:04:00,49559.5,49584.0,49550.0,49573.0,0
1184,20250211  11:06:00,49572.0,49595.5,49572.0,49586.0,0
1185,20250211  11:08:00,49584.0,49607.0,49578.5,49590.0,0
1186,20250211  11:10:00,49590.0,49624.5,49588.5,49611.0,0
1187,20250211  11:12:00,49609.5,49617.0,49589.0,49606.5,0
1188,20250211  11:14:00,49605.0,49615.5,49591.5,49595.5,0
1189,20250211  11:16:00,49596.0,49613.5,49588.0,49601.5,0
1190,20250211  11:18:00,49604.5,49634.0,49604.0,49623.0,0
1191,20250211  11:20:00,49623.5,49639.5,49606.0,49628.0,0
1192,20250211  11:22:00,49625.0,49632.0,49589.0,49597.5,0
1193,20250211  11:24:00,49600.0,49604.5,49583.5,49599.0,0
1194,20250211  11:26:00,49598.5,49603.5,49557.5,49561.5,0
1195,20250211  11:28:00,49562.0,49566.0,49542.5,49543.5,0
1196,20250211  11:30:00,49548.0,49565.0,49531.0,49550.5,0
1197,20250211  11:32:00,49550.5,49555.0,49526.5,49532.0,0
1198,20250211  11:34:00,49527.5,49553.0,49526.0,49552.0,0
1199,20250211  11:36:00,49554.0,49565.5,49547.0,49565.0,0
1200,20250211  11:38:00,49565.5,49581.0,49550.5,49574.0,0
1201,20250211  11:40:00,49571.0,49594.5,49566.0,49592.0,0
1202,20250211  11:42:00,49592.0,49601.0,49585.5,49586.5,0
1203,20250211  11:44:00,49588.0,49597.0,49566.5,49572.0,0
1204,20250211  11:46:00,49575.0,49585.0,49563.5,49570.5,0
1205,20250211  11:48:00,49570.0,49588.0,49556.0,49581.5,0
1206,20250211  11:50:00,49580.0,49593.5,49572.5,49582.0,0
1207,20250211  11:52:00,49581.5,49583.5,49563.5,49575.5,0
1208,20250211  11:54:00,49574.5,49577.5,49529.5,49537.0,0
1209,20250211  11:56:00,49534.5,49559.0,49534.0,49547.5,0
1210,20250211  11:58:00,49544.0,49560.5,49536.0,49545.0,0
1211,20250211  12:00:00,49544.0,49555.0,49538.0,49542.5,0
1212,20250211  12:02:00,49540.0,49560.5,49535.5,49550.0,0
1213,20250211  12:04:00,49550.0,49561.0,49547.5,49551.5,0
1214,20250211  12:06:00,49553.0,49577.0,49550.0,49569.5,0
1215,20250211  12:08:00,49569.0,49577.0,49554.5,49555.5,0
1216,20250211  12:10:00,49555.5,49562.0,49542.0,49558.0,0
1217,20250211  12:12:00,49559.0,49580.0,49546.5,49559.0,0
1218,20250211  12:14:00,49559.5,49567.5,49535.5,49543.0,0
1219,20250211  12:16:00,49539.5,49571.5,49539.0,49560.5,0
1220,20250211  12:18:00,49560.0,49579.5,49557.0,49567.5,0
1221,20250211  12:20:00,49568.0,49589.5,49562.0,49582.0,0
1222,20250211  12:22:00,49582.5,49600.5,49549.5,49554.0,0
1223,20250211  12:24:00,49555.0,49575.5,49553.5,49572.0,0
1224,20250211  12:26:00,49571.5,49579.0,49566.0,49566.5,0
1225,20250211  12:28:00,49568.5,49588.0,49565.5,49583.5,0
1226,20250211  12:30:00,49584.0,49587.5,49564.5,49572.5,0
1227,20250211  12:32:00,49572.5,49591.5,49570.5,49577.5,0
1228,20250211  12:34:00,49583.5,49586.0,49563.5,49566.5,0
1229,20250211  12:36:00,49566.0,49576.5,49556.5,49559.0,0
1230,20250211  12:38:00,49559.5,49566.5,49549.0,49551.0,0
1231,20250211  12:40:00,49550.0,49563.0,49542.5,49562.0,0
1232,20250211  12:42:00,49562.5,49569.5,49553.5,49564.0,0
1233,20250211  12:44:00,49564.0,49588.0,49559.0,49580.0,0
1234,20250211  12:46:00,49582.0,49588.0,49551.5,49553.0,0
1235,20250211  12:48:00,49550.5,49550.5,49509.5,49519.0,0
1236,20250211  12:50:00,49519.0,49535.5,49512.0,49520.0,0
1237,20250211  12:52:00,49522.0,49542.5,49520.0,49534.0,0
1238,20250211  12:54:00,49533.5,49541.5,49483.5,49498.0,0
1239,20250211  12:56:00,49501.0,49501.5,49454.0,49457.0,0
1240,20250211  12:58:00,49454.0,49483.0,49442.5,49475.0,0
1241,20250211  13:00:00,49474.0,49476.0,49406.5,49407.0,0
1242,20250211  13:02:00,49405.0,49405.5,49374.5,49380.5,0
1243,20250211  13:04:00,49379.0,49401.0,49337.5,49383.5,0
1244,20250211  13:06:00,49383.0,49383.5,49358.0,49364.0,0
1245,20250211  13:08:00,49363.0,49389.0,49358.0,49371.0,0
1246,20250211  13:10:00,49368.0,49381.5,49324.5,49328.5,0
1247,20250211  13:12:00,49325.5,49329.5,49286.0,49297.5,0
1248,20250211  13:14:00,49299.0,49369.5,49274.5,49342.5,0
1249,20250211  13:16:00,49341.0,49385.5,49338.5,49379.5,0
1250,20250211  13:18:00,49381.0,49391.0,49358.5,49382.5,0
1251,20250211  13:20:00,49384.5,49411.5,49362.0,49390.5,0
1252,20250211  13:22:00,49389.0,49403.5,49349.0,49377.0,0
1253,20250211  13:24:00,49377.0,49383.5,49349.5,49352.0,0
1254,20250211  13:26:00,49351.5,49368.5,49321.0,49336.0,0
1255,20250211  13:28:00,49335.5,49351.5,49298.0,49314.5,0
1256,20250211  13:30:00,49317.5,49357.5,49308.0,49352.5,0
1257,20250211  13:32:00,49352.0,49354.0,49284.0,49284.0,0
1258,20250211  13:34:00,49284.5,49313.5,49276.5,49293.5,0
1259,20250211  13:36:00,49292.5,49312.0,49279.0,49282.5,0
1260,20250211  13:38:00,49281.5,49363.0,49279.5,49363.0,0
1261,20250211  13:40:00,49363.5,49382.5,49331.0,49347.0,0
1262,20250211  13:42:00,49346.0,49372.0,49340.5,49355.0,0
1263,20250211  13:44:00,49355.0,49388.5,49352.5,49373.0,0
1264,20250211  13:46:00,49374.5,49384.5,49330.0,49358.5,0
1265,20250211  13:48:00,49359.0,49368.0,49338.5,49349.5,0
1266,20250211  13:50:00,49349.5,49370.0,49325.0,49344.0,0
1267,20250211  13:52:00,49343.0,49351.0,49317.5,49329.0,0
1268,20250211  13:54:00,49327.0,49337.5,49294.5,49304.0,0
1269,20250211  13:56:00,49307.5,49323.5,49279.0,49298.0,0
1270,20250211  13:58:00,49294.5,49319.0,49283.0,49312.5,0
1271,20250211  14:00:00,49311.0,49330.0,49287.0,49290.0,0
1272,20250211  14:02:00,49295.5,49295.5,49201.0,49202.5,0
1273,20250211  14:04:00,49202.0,49239.5,49202.0,49233.5,0
1274,20250211  14:06:00,49237.5,49243.0,49181.5,49185.0,0
1275,20250211  14:08:00,49187.5,49243.0,49177.5,49226.5,0
1276,20250211  14:10:00,49230.5,49281.5,49228.0,49274.0,0
1277,20250211  14:12:00,49270.0,49285.0,49257.0,49280.0,0
1278,20250211  14:14:00,49279.5,49314.5,49275.5,49277.0,0
1279,20250211  14:16:00,49283.5,49292.0,49233.5,49242.0,0
1280,20250211  14:18:00,49243.0,49260.0,49238.0,49253.0,0
1281,20250211  14:20:00,49254.5,49263.5,49231.5,49235.0,0
1282,20250211  14:22:00,49234.0,49259.0,49226.5,49252.5,0
1283,20250211  14:24:00,49251.5,49292.0,49251.5,49269.5,0
1284,20250211  14:26:00,49270.5,49312.5,49270.0,49301.5,0
1285,20250211  14:28:00,49307.0,49338.0,49273.0,49275.5,0
1286,20250211  14:30:00,49275.5,49314.0,49267.0,49294.5,0
1287,20250211  14:32:00,49296.5,49323.0,49294.0,49315.0,0
1288,20250211  14:34:00,49309.0,49338.5,49297.0,49301.0,0
1289,20250211  14:36:00,49302.0,49326.0,49291.0,49306.0,0
1290,20250211  14:38:00,49304.0,49348.5,49300.5,49347.0,0
1291,20250211  14:40:00,49350.5,49353.5,49304.0,49305.0,0
1292,20250211  14:42:00,49309.5,49328.5,49306.5,49313.5,0
1293,20250211  14:44:00,49314.5,49367.0,49310.0,49358.5,0
1294,20250211  14:46:00,49357.5,49377.0,49341.5,49357.5,0
1295,20250211  14:48:00,49348.5,49372.5,49345.5,49361.0,0
1296,20250211  14:50:00,49364.0,49443.0,49362.5,49402.0,0
1297,20250211  14:52:00,49402.5,49452.5,49398.5,49424.0,0
1298,20250211  14:54:00,49436.0,49477.0,49434.0,49459.5,0
1299,20250211  14:56:00,49464.5,49478.0,49380.0,49383.5,0
1300,20250211  14:58:00,49383.0,49413.0,49365.5,49401.5,0
1301,20250211  15:00:00,49400.0,49448.0,49397.5,49436.0,0
1302,20250211  15:02:00,49441.0,49467.0,49441.0,49446.0,0
1303,20250211  15:04:00,49451.5,49473.0,49433.5,49444.5,0
1304,20250211  15:06:00,49445.0,49459.0,49404.5,49404.5,0
1305,20250211  15:08:00,49404.5,49440.0,49394.0,49433.5,0
1306,20250211  15:10:00,49432.5,49446.5,49403.0,49405.0,0
1307,20250211  15:12:00,49407.5,49425.0,49402.0,49407.5,0
1308,20250211  15:14:00,49412.0,49436.5,49406.5,49419.0,0
1309,20250211  15:16:00,49414.0,49422.5,49394.5,49412.5,0
1310,20250211  15:18:00,49413.5,49428.5,49397.5,49416.5,0
1311,20250211  15:20:00,49417.0,49417.5,49380.5,49384.5,0
1312,20250211  15:22:00,49384.5,49387.0,49355.0,49368.0,0
1313,20250211  15:24:00,49367.5,49378.5,49360.5,49373.5,0
1314,20250211  15:26:00,49374.0,49390.0,49361.0,49368.0,0
1315,20250211  15:28:00,49375.0,49385.0,49344.0,49358.5,0
1316,20250212  09:15:00,49412.5,49449.0,49268.0,49279.5,0
1317,20250212  09:16:00,49274.5,49371.5,49271.0,49356.5,0
1318,20250212  09:18:00,49348.5,49387.5,49327.0,49350.0,0
1319,20250212  09:20:00,49346.0,49372.0,49307.5,49309.5,0
1320,20250212  09:22:00,49303.5,49308.5,49254.0,49264.5,0
1321,20250212  09:24:00,49264.5,49279.0,49210.5,49259.0,0
1322,20250212  09:26:00,49256.5,49289.0,49237.0,49287.0,0
1323,20250212  09:28:00,49283.5,49293.0,49211.5,49213.5,0
1324,20250212  09:30:00,49215.0,49233.5,49130.0,49134.0,0
1325,20250212  09:32:00,49132.5,49197.5,49109.5,49184.5,0
1326,20250212  09:34:00,49178.0,49179.5,49049.0,49060.0,0
1327,20250212  09:36:00,49062.0,49100.5,49043.0,49047.0,0
1328,20250212  09:38:00,49040.5,49076.0,49038.5,49047.0,0
1329,20250212  09:40:00,49043.0,49051.5,48973.5,48985.5,0
1330,20250212  09:42:00,48988.5,49054.0,48988.5,49004.5,0
1331,20250212  09:44:00,49004.0,49016.5,48921.5,48928.0,0
1332,20250212  09:46:00,48927.5,48951.5,48884.0,48936.0,0
1333,20250212  09:48:00,48940.0,48952.5,48882.5,48886.5,0
1334,20250212  09:50:00,48888.5,48908.5,48858.5,48874.5,0
1335,20250212  09:52:00,48878.0,48913.0,48868.5,48906.5,0
